-2, 0.9405487804878052
-1.9318181818181819, 0.9314024390243906
-1.8766233766233769, 0.9268292682926832
-1.8181818181818183, 0.9176829268292686
-1.7370129870129871, 0.9085365853658539
-1.668831168831169, 0.9039634146341466
-1.6006493506493507, 0.8902439024390247
-1.5357142857142858, 0.8810975609756101
-1.4545454545454546, 0.8673780487804881
-1.405844155844156, 0.8582317073170734
-1.2987012987012987, 0.8536585365853662
-1.2337662337662338, 0.8307926829268295
-1.1623376623376624, 0.8170731707317076
-1.0811688311688312, 0.8033536585365857
-1.0357142857142858, 0.7896341463414637
-0.974025974025974, 0.7713414634146344
-0.9188311688311688, 0.7530487804878051
-0.8668831168831168, 0.7301829268292686
-0.7110389610389611, 0.6707317073170734
-0.6525974025974026, 0.6478658536585369
-0.5941558441558441, 0.6158536585365857
-0.5324675324675323, 0.5884146341463417
-0.4837662337662336, 0.5518292682926831
-0.44480519480519476, 0.5335365853658538
-0.41233766233766245, 0.49695121951219545
-0.37337662337662314, 0.4557926829268295
-0.32467532467532445, 0.4237804878048783
-0.28896103896103886, 0.38262195121951237
-0.25, 0.34146341463414664
-0.2012987012987013, 0.2865853658536588
-0.16558441558441572, 0.23170731707317094
-0.13311688311688297, 0.18140243902439046
-0.09740259740259738, 0.12195121951219523
-0.06818181818181834, 0.06250000000000022
-0.045454545454545414, -0.0015243902439021628
-0.01948051948051921, -0.06097560975609739
0.0032467532467532756, -0.12042682926829262
0.02272727272727293, -0.18902439024390238
0.045454545454545414, -0.25304878048780477
0.06818181818181834, -0.32164634146341453
0.07792207792207817, -0.38567073170731714
0.09740259740259738, -0.4542682926829267
0.11038961038961048, -0.5365853658536586
0.12337662337662358, -0.6097560975609757
0.13961038961038952, -0.6875
0.14610389610389607, -0.7698170731707314
0.16233766233766245, -0.8521341463414633
0.17532467532467555, -0.9207317073170733
0.18506493506493493, -0.9801829268292681
-0.7889610389610389, 0.7027439024390246
